2022-04-10T00:00:26,42766.86,3260.55,113.01,0.2644,17.26,66.6,19.76,97.44,6.282,178.26,0.5974,0.02424,0.007449,2.412,1.543,2.49,1.464,3.948,167.34,13.62,0.8305,1.592,0.5927,2.474,426.82,1.044,51.75,0.7625,11,2.461e-05,0.2259,3.006,1.302,2.339,0.2049,9.397,0.6034,8.63
2022-04-10T00:00:56,42761.45,3260.44,112.98,0.2643,17.26,66.6,19.76,97.41,6.28,178.44,0.5967,0.02424,0.007449,2.423,1.543,2.49,1.464,3.936,167.38,13.62,0.8305,1.59,0.5927,2.474,427.03,1.045,51.78,0.7626,11,2.462e-05,0.2261,3.006,1.303,2.34,0.2051,9.397,0.6069,8.63
2022-04-10T00:01:26,42755.93,3260.35,112.99,0.264,17.26,66.6,19.76,97.38,6.276,178.37,0.5973,0.02424,0.007449,2.426,1.543,2.49,1.464,3.943,167.33,13.62,0.8326,1.59,0.5927,2.474,426.97,1.045,51.78,0.7623,11,2.46e-05,0.2261,3.006,1.303,2.339,0.205,9.388,0.6077,8.63
2022-04-10T00:01:56,42750.04,3260.8,112.99,0.2638,17.25,66.6,19.74,97.32,6.276,178.21,0.5974,0.02424,0.007449,2.426,1.543,2.49,1.464,3.936,167.24,13.62,0.8326,1.59,0.5927,2.475,426.97,1.045,51.79,0.7621,11,2.459e-05,0.2261,3.005,1.302,2.338,0.205,9.364,0.6067,8.626
2022-04-10T00:02:26,42723.6,3257.51,112.89,0.2633,17.25,66.6,19.73,97.21,6.282,177.99,0.5974,0.0242,0.007449,2.425,1.544,2.49,1.463,3.936,167.04,13.6,0.8326,1.586,0.5927,2.464,426.57,1.044,51.68,0.7615,11,2.455e-05,0.2253,2.997,1.299,2.335,0.2049,9.36,0.6066,8.621
2022-04-10T00:02:56,42705,3255.28,112.55,0.2627,17.27,66.5,19.71,97.15,6.285,177.73,0.5974,0.02415,0.007449,2.424,1.544,2.49,1.462,3.915,167,13.6,0.8326,1.586,0.5927,2.461,426.35,1.041,51.58,0.7609,11,2.452e-05,0.2254,2.994,1.296,2.334,0.2046,9.339,0.6074,8.616
2022-04-10T00:03:26,42705.72,3255.4,112.54,0.2629,17.25,66.5,19.71,97.16,6.286,177.82,0.5959,0.02416,0.007449,2.402,1.544,2.49,1.461,3.913,166.99,13.6,0.8326,1.586,0.5927,2.462,426.36,1.041,51.56,0.761,10.98,2.452e-05,0.2254,2.995,1.297,2.331,0.2045,9.337,0.6094,8.614
2022-04-10T00:03:56,42715.76,3255.8,112.58,0.2632,17.25,66.5,19.72,97.15,6.287,177.94,0.5959,0.0242,0.007449,2.401,1.542,2.49,1.461,3.913,167.04,13.6,0.8326,1.587,0.5927,2.463,426.45,1.042,51.55,0.7612,10.98,2.452e-05,0.2254,2.996,1.297,2.332,0.2046,9.334,0.6116,8.614
2022-04-10T00:04:26,42729.55,3259.14,112.72,0.2635,17.25,66.3,19.73,97.32,6.287,178.08,0.5971,0.02422,0.007449,2.401,1.543,2.49,1.461,3.916,167.12,13.6,0.8326,1.586,0.5927,2.464,426.53,1.042,51.66,0.7613,10.98,2.453e-05,0.2254,2.999,1.298,2.334,0.2048,9.344,0.6135,8.616
2022-04-10T00:04:56,42727.4,3258.97,112.53,0.2632,17.25,66.2,19.72,97.33,6.287,178.13,0.5973,0.02423,0.007436,2.399,1.543,2.49,1.461,3.917,167.26,13.6,0.8326,1.586,0.5927,2.467,426.7,1.043,51.68,0.7616,10.98,2.453e-05,0.2255,2.998,1.298,2.337,0.2048,9.35,0.613,8.616
2022-04-10T00:05:26,42706.63,3256.16,112.36,0.2628,17.25,66.2,19.71,97.28,6.272,178.1,0.5964,0.0242,0.007449,2.398,1.543,2.49,1.461,3.918,167.23,13.8,0.8326,1.586,0.5927,2.465,426.45,1.041,51.67,0.7615,10.98,2.453e-05,0.2252,2.996,1.296,2.336,0.2047,9.353,0.6123,8.609
