2022-04-06T00:00:34,45447.29,3404.17,126.64,0.2991,20.54,77.3,21.75,116.18,7.106,179.65,0.7291,0.02772,0.00804,2.698,1.809,2.802,1.592,4.33,184.15,15.25,0.997,1.733,0.71,2.802,444.62,1.171,61.67,0.8163,11.63,2.673e-05,0.2484,3.331,1.447,2.561,0.225,10.83,0.5442,9.5
2022-04-06T00:01:04,45438.63,3397.12,126.64,0.299,20.43,77.3,21.75,116.18,7.096,179.57,0.7291,0.02771,0.00804,2.698,1.811,2.804,1.59,4.337,184.14,15.24,0.997,1.714,0.71,2.803,444.18,1.171,61.66,0.8163,11.61,2.671e-05,0.2483,3.33,1.447,2.56,0.2251,10.83,0.5446,9.503
2022-04-06T00:01:35,45387.9,3394.78,126.61,0.299,20.47,77.3,21.73,116.17,7.085,179.39,0.7292,0.02762,0.008025,2.698,1.809,2.801,1.589,4.334,183.97,15.24,0.996,1.712,0.71,2.792,444.06,1.17,61.55,0.8156,11.6,2.665e-05,0.248,3.325,1.443,2.558,0.2247,10.8,0.5428,9.501
2022-04-06T00:02:05,45390.23,3390.41,126.42,0.2988,20.45,77.3,21.71,116.17,7.067,179.48,0.7291,0.02759,0.008007,2.702,1.809,2.801,1.588,4.334,183.89,15.24,0.996,1.711,0.71,2.792,443.63,1.169,61.57,0.8153,11.57,2.662e-05,0.2474,3.324,1.443,2.557,0.2247,10.8,0.5422,9.5
2022-04-06T00:02:35,45384.7,3389.79,126.34,0.2985,20.46,77.1,21.73,116.2,7.085,179.46,0.7262,0.02754,0.00804,2.701,1.812,2.795,1.589,4.334,183.87,15.24,1.002,1.711,0.71,2.792,443.67,1.17,61.6,0.8154,11.59,2.664e-05,0.2476,3.323,1.443,2.556,0.2246,10.81,0.5423,9.501
2022-04-06T00:03:05,45399.55,3391.54,126.34,0.2988,20.44,77.1,21.75,116.26,7.103,179.6,0.7261,0.02754,0.00804,2.699,1.811,2.796,1.59,4.303,183.92,15.24,1.007,1.717,0.71,2.798,443.69,1.172,61.59,0.8167,11.59,2.665e-05,0.2481,3.325,1.445,2.558,0.2248,10.82,0.5435,9.501
2022-04-06T00:03:35,45466.1,3391.89,126.41,0.2995,20.37,77.1,21.79,116.47,7.122,179.83,0.7276,0.02761,0.00805,2.703,1.811,2.8,1.591,4.306,184.03,15.24,1.007,1.726,0.71,2.803,444.18,1.172,61.67,0.8172,11.64,2.675e-05,0.2489,3.33,1.446,2.56,0.2251,10.81,0.5435,9.509
2022-04-06T00:04:05,45465.32,3388.07,126.78,0.2996,20.39,77.1,21.78,116.53,7.129,179.72,0.7291,0.0276,0.008057,2.702,1.809,2.8,1.593,4.306,183.91,15.19,1.007,1.73,0.71,2.802,444.04,1.172,61.66,0.8167,11.65,2.679e-05,0.2489,3.33,1.447,2.56,0.225,10.82,0.5446,9.509
2022-04-06T00:04:35,45448.34,3381.45,126.76,0.2996,20.39,77.1,21.77,116.4,7.127,179.66,0.7279,0.02753,0.008048,2.701,1.809,2.799,1.592,4.305,183.87,15.19,1.007,1.724,0.71,2.797,443.43,1.171,61.63,0.8161,11.65,2.681e-05,0.2485,3.328,1.446,2.56,0.2249,10.84,0.5449,9.508
2022-04-06T00:05:05,45425.07,3373.28,126.73,0.2986,20.39,76.9,21.74,116.19,7.12,179.65,0.728,0.02751,0.008048,2.698,1.809,2.797,1.588,4.281,183.79,15.19,1.01,1.721,0.71,2.794,443.02,1.171,61.61,0.8156,11.61,2.671e-05,0.2484,3.322,1.445,2.555,0.2248,10.83,0.545,9.49
2022-04-06T00:05:36,45414.45,3375.23,126.53,0.2991,20.34,76.8,21.75,116.22,7.122,179.96,0.7257,0.02754,0.008038,2.697,1.808,2.799,1.588,4.274,183.87,15.19,1.006,1.719,0.71,2.795,443.03,1.17,61.54,0.8157,11.59,2.673e-05,0.2482,3.322,1.444,2.556,0.2249,10.84,0.5448,9.471
2022-04-06T00:06:06,45398.97,3373.41,126.56,0.2993,20.3,76.9,21.75,116.19,7.107,179.93,0.7261,0.02754,0.008029,2.696,1.809,2.792,1.588,4.272,184.07,15.19,1.006,1.719,0.71,2.789,443.13,1.169,61.54,0.8156,11.6,2.675e-05,0.2482,3.321,1.444,2.555,0.2248,10.84,0.545,9.465
2022-04-06T00:06:36,45415.5,3374.92,126.64,0.2996,20.38,76.9,21.75,116.39,7.11,180.05,0.7256,0.02756,0.008028,2.697,1.808,2.794,1.588,4.265,183.71,15.14,1.006,1.721,0.71,2.792,443.31,1.17,61.55,0.8158,11.6,2.68e-05,0.2488,3.323,1.446,2.555,0.2249,10.85,0.5458,9.459
2022-04-06T00:07:06,45394.93,3369.03,126.38,0.2991,20.38,76.8,21.73,116.32,7.129,179.76,0.7256,0.02754,0.008028,2.696,1.808,2.792,1.586,4.265,183.59,15.11,1.006,1.713,0.71,2.787,443.03,1.169,61.45,0.8152,11.62,2.678e-05,0.2487,3.316,1.444,2.554,0.2246,10.85,0.5456,9.443
2022-04-06T00:07:36,45353.82,3361.78,126.17,0.2983,20.22,76.8,21.7,116.16,7.112,179.28,0.7256,0.02747,0.008014,2.696,1.806,2.801,1.583,4.229,183.5,15.11,1.002,1.719,0.71,2.78,442.83,1.168,61.28,0.8143,11.62,2.671e-05,0.2482,3.307,1.442,2.549,0.2243,10.81,0.5436,9.431
2022-04-06T00:08:06,45271.73,3360.3,125.81,0.2977,20.22,76.8,21.66,116.01,7.108,179.24,0.7256,0.02744,0.008022,2.692,1.803,2.796,1.582,4.23,183.39,15.09,1.007,1.719,0.71,2.778,442.51,1.165,61.26,0.8124,11.54,2.666e-05,0.2476,3.298,1.435,2.546,0.2238,10.79,0.5425,9.417
2022-04-06T00:08:37,45316.91,3362.64,126.33,0.2973,20.22,76.8,21.7,116.02,7.094,179.27,0.7256,0.02747,0.008,2.697,1.8,2.799,1.582,4.228,183.31,15.09,1.002,1.705,0.71,2.778,442.34,1.166,61.15,0.8131,11.54,2.666e-05,0.2475,3.3,1.438,2.544,0.2238,10.81,0.5422,9.417
2022-04-06T00:09:07,45267.72,3358.3,126,0.2966,20.21,76.9,21.66,115.88,7.104,179.15,0.7256,0.02743,0.008,2.695,1.802,2.796,1.58,4.225,183.16,15.09,1.002,1.7,0.71,2.774,441.98,1.164,61.04,0.812,11.57,2.659e-05,0.2467,3.293,1.435,2.544,0.2233,10.79,0.5387,9.403
2022-04-06T00:09:37,45256.21,3357.78,125.93,0.2964,20.21,76.9,21.65,115.74,7.099,178.76,0.7256,0.02738,0.008001,2.694,1.798,2.795,1.58,4.23,183.04,15.09,1.002,1.695,0.71,2.773,442.07,1.164,60.87,0.812,11.55,2.658e-05,0.2469,3.284,1.435,2.54,0.223,10.76,0.5381,9.392
2022-04-06T00:10:07,45233.1,3346.15,125.64,0.2961,20.25,76.6,21.63,115.65,7.096,178.22,0.725,0.02737,0.008,2.694,1.797,2.79,1.579,4.223,182.85,15.09,1.002,1.695,0.71,2.766,441.63,1.163,60.55,0.8112,11.5,2.646e-05,0.2466,3.274,1.432,2.532,0.2229,10.74,0.5367,9.396
