2022-04-11T00:00:26,42126.38,3197.96,110.75,0.2519,17.3,64.3,19.19,91.74,6.115,169.54,0.5779,0.02382,0.007391,2.363,1.594,2.46,1.426,3.979,161.01,13.4,0.8471,1.726,0.5937,2.401,417.43,1.025,48.97,0.7538,12.08,2.444e-05,0.2149,2.873,1.253,2.265,0.2003,8.88,0.5568,8.667
2022-04-11T00:00:56,42095.08,3200.6,110.79,0.2521,17.3,64.4,19.2,91.69,6.113,169.61,0.5787,0.0238,0.007396,2.363,1.591,2.46,1.425,3.975,161.03,13.4,0.8471,1.726,0.5937,2.404,417.38,1.025,48.91,0.753,12.08,2.443e-05,0.2144,2.879,1.254,2.264,0.2003,8.878,0.5568,8.66
2022-04-11T00:01:26,42151.39,3200.92,110.77,0.252,17.3,64.5,19.2,91.74,6.118,169.83,0.5782,0.02385,0.007398,2.369,1.591,2.46,1.426,3.974,160.94,13.4,0.8471,1.723,0.5937,2.405,417.46,1.025,48.94,0.7542,12.15,2.444e-05,0.2147,2.878,1.255,2.264,0.2005,8.877,0.5582,8.658
2022-04-11T00:01:56,42208.54,3206.66,111.17,0.2523,17.3,64.5,19.23,91.97,6.123,169.93,0.5777,0.02391,0.007398,2.369,1.593,2.46,1.427,3.973,161.08,13.4,0.8435,1.729,0.5937,2.408,418.3,1.026,49.05,0.7549,12.2,2.448e-05,0.2152,2.886,1.258,2.268,0.2006,8.89,0.5587,8.655
2022-04-11T00:02:26,42222.5,3209.2,111.48,0.2524,17.3,64.5,19.24,92.06,6.129,170.02,0.578,0.02392,0.007414,2.372,1.593,2.46,1.429,3.983,161.26,13.36,0.8435,1.729,0.5937,2.413,418.45,1.027,49.1,0.7552,12.21,2.449e-05,0.2156,2.888,1.259,2.269,0.2009,8.896,0.5588,8.659
2022-04-11T00:02:56,42169.25,3206.31,111.05,0.2529,17.44,64.7,19.22,91.9,6.129,169.91,0.5796,0.02387,0.007414,2.371,1.593,2.46,1.429,3.98,161.27,13.36,0.8435,1.728,0.5937,2.407,418.33,1.027,49.06,0.7549,12.13,2.449e-05,0.2155,2.885,1.257,2.266,0.2006,8.89,0.5587,8.669
2022-04-11T00:03:26,42128.66,3199.75,110.83,0.2524,17.43,64.8,19.21,91.79,6.127,169.65,0.579,0.02383,0.007414,2.369,1.595,2.46,1.425,3.967,161.15,13.36,0.8441,1.724,0.5937,2.402,417.65,1.026,49.04,0.7545,12.11,2.448e-05,0.2148,2.883,1.256,2.263,0.2003,8.884,0.5567,8.664
2022-04-11T00:03:56,42127.59,3199.99,110.81,0.2524,17.42,64.8,19.22,91.7,6.126,169.56,0.5777,0.02381,0.007414,2.369,1.592,2.46,1.425,3.95,160.9,13.36,0.8441,1.724,0.5937,2.4,417.47,1.025,48.92,0.7543,12.06,2.447e-05,0.2148,2.878,1.255,2.264,0.2002,8.869,0.5567,8.668
2022-04-11T00:04:26,42100.18,3199.91,110.83,0.2523,17.41,64.8,19.23,91.71,6.124,169.64,0.5769,0.02377,0.007414,2.368,1.592,2.46,1.425,3.95,160.91,13.36,0.8441,1.713,0.5937,2.4,417.53,1.025,48.93,0.7547,12.05,2.446e-05,0.2148,2.88,1.253,2.264,0.2006,8.871,0.5567,8.665
2022-04-11T00:04:56,42081.45,3197.31,110.76,0.2522,17.41,64.7,19.21,91.59,6.118,169.34,0.5759,0.02378,0.007415,2.368,1.591,2.46,1.424,3.942,160.89,13.36,0.8441,1.711,0.5937,2.397,417.32,1.024,48.9,0.7543,12.02,2.445e-05,0.2149,2.877,1.253,2.262,0.2004,8.869,0.5564,8.66
