2022-04-05T00:00:45,46585.46,3519.09,132.11,0.3093,18.47,84,22.9,116.47,7.325,189.06,0.7964,0.02871,0.008693,2.837,1.859,2.91,1.648,5.041,191.29,15.32,1.124,1.898,0.7532,2.915,448.04,1.211,63.79,0.8261,11.94,2.644e-05,0.2567,3.464,1.549,2.658,0.232,11.08,0.5722,9.917
2022-04-05T00:01:15,46560.3,3518.3,132.12,0.3111,18.47,84,22.91,116.51,7.309,189.41,0.7971,0.02869,0.00869,2.811,1.857,2.9,1.648,5.041,191.16,15.32,1.124,1.898,0.7532,2.914,448.11,1.212,63.8,0.8266,11.94,2.64e-05,0.2564,3.463,1.547,2.656,0.2319,11.07,0.5709,9.918
2022-04-05T00:01:45,46550.21,3515.75,132.04,0.3113,18.44,84,22.91,116.51,7.304,189.34,0.7971,0.02867,0.00869,2.808,1.859,2.9,1.647,5.05,191.09,15.32,1.124,1.886,0.7532,2.915,448.02,1.211,63.79,0.826,11.94,2.64e-05,0.2564,3.46,1.547,2.655,0.232,11.06,0.5709,9.916
2022-04-05T00:02:15,46543.01,3514.6,132.04,0.3113,18.48,84,22.92,116.48,7.305,189.34,0.7971,0.02856,0.00871,2.808,1.858,2.9,1.649,5.063,191.02,15.28,1.122,1.891,0.7532,2.916,447.97,1.209,63.78,0.8271,11.94,2.639e-05,0.2564,3.459,1.546,2.654,0.2319,11.06,0.5712,9.917
2022-04-05T00:02:45,46540.81,3516.16,132.1,0.3116,18.46,83.7,22.92,116.41,7.299,189.34,0.7971,0.02854,0.00871,2.809,1.857,2.9,1.65,5.089,191.09,15.28,1.122,1.882,0.7532,2.918,448.06,1.208,63.77,0.8281,11.94,2.64e-05,0.2562,3.463,1.546,2.654,0.232,11.07,0.5716,9.917
2022-04-05T00:03:15,46582.26,3517.56,132.24,0.3117,18.46,83.7,22.92,116.54,7.313,189.53,0.7971,0.02856,0.008727,2.809,1.858,2.9,1.653,5.109,191.14,15.28,1.122,1.88,0.7532,2.921,448.12,1.21,63.81,0.8283,11.96,2.644e-05,0.2562,3.468,1.547,2.657,0.2322,11.09,0.5723,9.923
2022-04-05T00:03:45,46569.73,3515.9,132.22,0.3138,18.46,84,22.94,116.54,7.32,189.4,0.7971,0.02859,0.00872,2.809,1.859,2.9,1.653,5.109,191.41,15.28,1.122,1.883,0.7532,2.92,448.18,1.211,63.81,0.8281,11.94,2.644e-05,0.2562,3.469,1.547,2.659,0.2322,11.1,0.5728,9.925
2022-04-05T00:04:15,46572,3516.72,132.17,0.3139,18.46,83.7,22.98,116.57,7.321,189.47,0.7981,0.02861,0.00873,2.832,1.858,2.9,1.655,5.115,191.5,15.28,1.122,1.878,0.7532,2.923,448.41,1.211,63.81,0.8281,11.94,2.645e-05,0.2562,3.467,1.548,2.661,0.2324,11.1,0.5731,9.926
2022-04-05T00:04:45,46607.05,3516.28,132.23,0.3143,18.47,84,22.97,116.62,7.329,189.19,0.7975,0.02865,0.00873,2.832,1.858,2.9,1.654,5.112,191.61,15.28,1.122,1.878,0.7532,2.919,448.35,1.211,63.85,0.8288,11.94,2.646e-05,0.257,3.471,1.549,2.661,0.2324,11.09,0.5733,9.944
2022-04-05T00:05:16,46616.97,3518.89,132.38,0.3163,18.47,84,22.99,116.68,7.323,189.39,0.7967,0.02865,0.00873,2.837,1.859,2.9,1.655,5.125,191.71,15.28,1.12,1.879,0.7532,2.92,448.52,1.211,63.95,0.8286,11.97,2.649e-05,0.257,3.472,1.552,2.662,0.2325,11.09,0.5735,9.944
2022-04-05T00:05:46,46615.26,3516.87,132.22,0.3159,18.46,84,22.99,116.73,7.323,189.23,0.7967,0.02868,0.00873,2.837,1.859,2.9,1.656,5.13,191.69,15.28,1.12,1.872,0.7532,2.919,448.56,1.212,63.98,0.8288,11.97,2.652e-05,0.257,3.474,1.554,2.663,0.2326,11.09,0.574,9.961
2022-04-05T00:06:16,46598.47,3516.18,132.05,0.3154,18.46,83.7,23,116.76,7.323,189.27,0.7965,0.02868,0.00873,2.838,1.864,2.9,1.654,5.161,191.7,15.28,1.12,1.862,0.7532,2.919,448.58,1.213,64.03,0.8288,12,2.652e-05,0.2568,3.475,1.554,2.662,0.2326,11.09,0.5748,9.969
2022-04-05T00:06:46,46604.79,3517.86,131.97,0.318,18.46,83.7,23.02,116.68,7.325,189.29,0.7965,0.0287,0.00873,2.848,1.864,2.9,1.655,5.173,191.79,15.28,1.12,1.867,0.7532,2.919,448.58,1.213,64.13,0.8286,12,2.652e-05,0.2569,3.475,1.554,2.662,0.2325,11.09,0.5747,9.969
2022-04-05T00:07:16,46623.67,3519.58,131.95,0.3182,18.46,83.7,23.04,116.59,7.319,189.24,0.7964,0.02872,0.00873,2.848,1.864,2.9,1.655,5.188,191.82,15.28,1.12,1.838,0.7532,2.921,448.58,1.215,64.22,0.8284,12.02,2.655e-05,0.2569,3.478,1.554,2.664,0.2325,11.11,0.5751,9.974
2022-04-05T00:07:46,46631.55,3519.04,131.89,0.3188,18.46,83.8,23.05,116.64,7.319,189.54,0.7964,0.0287,0.008669,2.861,1.864,2.9,1.656,5.193,191.83,15.28,1.119,1.838,0.7532,2.922,448.76,1.215,64.35,0.8284,12.03,2.655e-05,0.2576,3.48,1.556,2.665,0.2325,11.1,0.5751,9.974
2022-04-05T00:08:16,46636.74,3519.7,131.96,0.3188,18.51,83.7,23.05,116.65,7.322,189.8,0.7962,0.02875,0.00868,2.857,1.861,2.9,1.655,5.199,191.95,15.28,1.119,1.855,0.7532,2.924,448.94,1.216,64.29,0.8285,12.02,2.656e-05,0.2577,3.481,1.557,2.666,0.2327,11.11,0.5752,9.961
2022-04-05T00:08:46,46609.21,3517.96,131.94,0.318,18.49,83.7,23.07,116.63,7.316,189.9,0.7947,0.02873,0.00868,2.854,1.861,2.9,1.654,5.191,191.89,15.35,1.119,1.847,0.7532,2.923,448.92,1.216,64.21,0.8283,12.02,2.657e-05,0.2575,3.482,1.557,2.665,0.2327,11.1,0.5747,9.967
2022-04-05T00:09:17,46626.23,3521.8,131.91,0.3189,18.49,83.9,23.06,116.52,7.316,190.31,0.7943,0.02869,0.008703,2.854,1.86,2.9,1.654,5.187,191.9,15.34,1.119,1.85,0.7532,2.925,448.82,1.216,64.19,0.8283,12.02,2.658e-05,0.2577,3.482,1.558,2.666,0.2327,11.1,0.575,9.967
2022-04-05T00:09:47,46627.94,3522.44,131.92,0.3189,18.48,83.9,23.07,116.61,7.312,190.44,0.7943,0.02873,0.008703,2.854,1.861,2.9,1.654,5.202,192.04,15.34,1.119,1.847,0.7532,2.926,448.92,1.216,64.19,0.8285,12.02,2.658e-05,0.2579,3.483,1.558,2.667,0.2327,11.11,0.5748,9.969
2022-04-05T00:10:17,46628.73,3522.74,131.92,0.3191,18.48,83.9,23.06,116.6,7.315,190.3,0.7925,0.02873,0.008703,2.859,1.86,2.9,1.655,5.2,192.02,15.32,1.118,1.843,0.7532,2.926,448.98,1.216,64.22,0.8286,12.04,2.659e-05,0.2579,3.484,1.56,2.667,0.2328,11.09,0.5748,9.976
2022-04-05T00:10:47,46628.19,3522.47,131.92,0.3196,18.48,83.9,23.06,116.55,7.324,190.22,0.7899,0.02871,0.008703,2.86,1.864,2.9,1.655,5.204,192.05,15.32,1.118,1.846,0.7532,2.927,448.89,1.217,64.23,0.8284,12.03,2.659e-05,0.2579,3.484,1.56,2.667,0.2327,11.1,0.5749,9.976
2022-04-05T00:11:17,46611.45,3521.3,131.45,0.3196,18.48,83.7,23.06,116.43,7.327,190.23,0.7899,0.0287,0.008703,2.858,1.864,2.9,1.654,5.187,191.93,15.32,1.118,1.841,0.7532,2.926,448.73,1.215,64.16,0.828,12.02,2.658e-05,0.2578,3.483,1.562,2.666,0.2327,11.09,0.5746,9.963
2022-04-05T00:11:47,46611.53,3520.89,131.49,0.3193,18.48,83.8,23.04,116.43,7.321,190.26,0.7899,0.02864,0.008681,2.858,1.864,2.9,1.653,5.2,191.94,15.32,1.118,1.85,0.7532,2.926,448.69,1.215,64.14,0.8279,12.03,2.658e-05,0.2575,3.483,1.562,2.665,0.2327,11.09,0.5744,9.968
2022-04-05T00:12:17,46612.27,3520.1,131.55,0.3189,18.49,83.8,23.06,116.47,7.324,190.46,0.7914,0.02866,0.008681,2.839,1.863,2.9,1.652,5.218,191.93,15.32,1.118,1.866,0.7532,2.926,448.68,1.215,64.11,0.8279,12.03,2.659e-05,0.2577,3.484,1.562,2.665,0.2326,11.1,0.5744,9.968
2022-04-05T00:12:47,46617.08,3520.49,131.53,0.3191,18.49,83.7,23.06,116.37,7.325,190.49,0.79,0.02868,0.008681,2.832,1.863,2.9,1.651,5.218,191.92,15.32,1.118,1.87,0.7532,2.926,448.67,1.216,64.19,0.8278,12.03,2.659e-05,0.2576,3.482,1.564,2.665,0.2326,11.11,0.5744,9.975
2022-04-05T00:13:18,46616.66,3520.93,131.67,0.3198,18.47,83.8,23.06,116.37,7.326,190.45,0.7885,0.02868,0.008681,2.832,1.863,2.9,1.652,5.228,191.93,15.32,1.118,1.867,0.7532,2.926,448.76,1.216,64.22,0.8277,12.03,2.659e-05,0.2576,3.482,1.564,2.665,0.2327,11.11,0.5745,9.969
2022-04-05T00:13:48,46592.16,3519.31,131.63,0.3193,18.48,83.7,23.06,116.4,7.333,190.53,0.7885,0.0287,0.008681,2.832,1.862,2.9,1.651,5.217,191.9,15.32,1.118,1.853,0.7532,2.925,448.65,1.216,64.17,0.8274,12.03,2.658e-05,0.2578,3.483,1.564,2.663,0.2327,11.1,0.5745,9.976
2022-04-05T00:14:18,46597.27,3519.29,131.67,0.3185,18.48,83.6,23.06,116.36,7.333,190.5,0.7871,0.02866,0.008738,2.832,1.862,2.9,1.65,5.229,191.88,15.32,1.119,1.888,0.7532,2.925,448.5,1.216,64.17,0.8273,12.03,2.657e-05,0.2578,3.483,1.564,2.662,0.2327,11.1,0.5746,9.976
2022-04-05T00:14:48,46603.34,3519.73,131.77,0.3183,18.48,83.6,23.06,116.37,7.333,190.5,0.7872,0.02867,0.008738,2.832,1.866,2.9,1.651,5.229,191.86,15.32,1.119,1.886,0.7532,2.925,448.68,1.216,64.15,0.8274,12.03,2.657e-05,0.2578,3.483,1.566,2.662,0.2326,11.1,0.5754,9.975
2022-04-05T00:15:18,46607.82,3520.71,131.87,0.3183,18.46,83.6,23.08,116.36,7.354,190.52,0.7871,0.02869,0.008714,2.832,1.865,2.9,1.652,5.232,191.86,15.32,1.118,1.896,0.7532,2.925,448.75,1.216,64.13,0.8272,12.03,2.657e-05,0.2578,3.481,1.566,2.662,0.2327,11.1,0.5758,9.976
